id,grade9,mat9,slo9,ang9,mat1,slo1,ang1,mat2,slo2,ang2,mat3,slo3,ang3,num_of_comp,num_of_awards,num_of_national_comp,num_of_national_awards,all_missed_hours,all_unexcused_hours,num_of_VU,ponavljanje,passed_year3,year3_overall
6012,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,19,0,0,False,True,3.0
6013,5,5,5,4,5,4,5,5,5,5,5,5,5,7,5,0,0,0,0,0,False,True,5.0
6014,3,3,2,2,3,2,2,2,2,2,2,2,2,0,0,0,0,45,2,0,False,True,2.09
6015,5,5,5,5,5,5,5,5,5,5,5,5,5,8,5,2,1,0,0,0,False,True,5.0
6016,5,5,5,5,4,4,4,4,4,4,4,4,4,1,1,0,0,3,0,0,False,True,3.95
6017,4,5,4,4,4,4,2,3,3,3,3,3,3,0,0,0,0,28,2,0,False,True,2.99
6018,4,4,4,3,4,3,3,3,3,3,3,3,3,0,0,0,0,19,0,0,False,True,3.0
6019,3,2,3,4,3,2,3,3,3,3,3,3,3,0,0,0,0,25,0,0,False,True,3.0
6020,4,3,4,4,3,4,4,4,4,4,4,4,4,0,0,0,0,2,0,0,False,True,3.9
6021,5,4,4,5,5,5,3,5,5,4,5,5,4,1,0,0,0,0,0,0,False,True,4.52
6022,5,5,4,5,4,5,4,4,4,4,4,4,4,0,0,0,0,4,0,0,False,True,3.9
6023,4,4,4,4,3,4,3,3,4,3,3,3,3,0,0,0,0,18,2,0,False,True,2.99
6024,4,4,4,3,3,5,4,4,4,4,4,4,4,0,0,0,0,3,0,0,False,True,3.9
6025,3,2,3,3,2,2,2,2,2,2,2,2,2,0,0,0,0,58,2,0,False,True,2.09
6026,5,5,4,4,4,5,3,4,4,4,4,4,4,1,0,0,0,0,0,0,False,True,3.92
6027,3,3,2,2,3,2,3,3,3,3,3,3,3,0,0,0,0,25,1,0,False,True,3.0
6028,3,2,2,3,3,3,3,3,3,3,3,3,3,1,0,0,0,33,1,0,False,True,3.02
6029,3,5,2,2,3,3,3,3,3,3,3,3,3,0,0,0,0,27,1,0,False,True,3.0
6030,3,3,3,4,4,3,4,4,4,4,4,4,4,1,0,0,0,14,0,0,False,True,3.92
6031,4,3,5,4,2,4,4,2,4,3,3,3,3,0,0,0,0,21,1,0,False,True,3.0
6032,5,5,5,5,5,5,4,5,5,5,5,5,5,9,7,5,3,0,0,0,False,True,5.0
6033,4,4,4,5,3,3,3,3,3,3,3,3,3,0,0,0,0,27,1,0,False,True,3.0
6034,4,5,4,4,3,4,4,4,4,4,4,4,4,1,0,0,0,8,0,0,False,True,3.92
6035,3,3,2,4,2,3,3,3,3,3,3,3,3,0,0,0,0,39,4,0,False,True,2.98
6036,3,3,2,3,3,3,2,3,3,3,3,3,3,0,0,0,0,31,1,0,False,True,3.0
6037,3,2,3,3,3,2,4,3,3,3,3,3,3,0,0,0,0,24,0,0,False,True,3.0
6038,3,2,3,3,2,2,3,2,2,2,2,2,2,0,0,0,0,55,5,0,False,True,2.08
6039,4,3,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,8,0,0,False,True,3.92
6040,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,2,0,0,False,True,3.92
6041,4,5,4,3,4,3,5,4,4,5,4,4,4,1,0,0,0,6,0,0,False,True,3.92
6042,4,5,4,4,3,3,3,4,3,3,4,3,4,0,0,0,0,2,0,0,False,True,3.6
6043,3,2,3,3,3,2,2,2,2,2,2,2,2,0,0,0,0,55,3,0,True,True,2.08
6044,4,4,4,4,4,3,3,3,3,3,3,3,3,0,0,0,0,20,1,0,False,True,3.0
6045,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,0,0,1,0,0,False,True,5.0
6046,5,4,5,4,4,4,3,4,4,4,4,4,4,0,0,0,0,3,0,0,False,True,3.9
6047,4,4,5,5,3,3,5,4,4,4,4,4,4,0,0,0,0,8,0,0,False,True,3.9
6048,3,4,2,2,3,2,2,2,2,2,2,2,2,0,0,0,0,54,2,0,False,True,2.09
6049,3,2,2,3,2,2,3,2,2,2,2,2,2,0,0,0,0,75,2,0,False,True,2.09
6050,3,2,3,3,2,3,3,3,3,3,3,3,4,1,1,0,0,18,2,0,True,True,3.34
6051,5,5,5,5,4,3,4,4,4,4,4,4,4,1,0,0,0,5,0,0,False,True,3.92
6052,3,2,2,2,2,2,3,2,3,2,2,2,2,0,0,0,0,55,5,0,False,True,2.08
6053,3,3,3,3,2,4,2,3,3,3,3,3,3,0,0,0,0,30,1,0,False,True,3.0
6054,3,3,2,2,2,3,2,2,2,2,2,2,2,1,0,0,0,70,3,0,False,True,2.1
6055,4,3,4,4,4,3,5,4,4,4,4,4,4,1,0,0,0,1,0,0,False,True,3.92
6056,3,4,2,3,2,2,3,2,2,2,2,2,2,0,0,0,0,64,4,0,False,True,2.08
6057,5,5,5,5,5,5,4,5,5,5,5,5,5,8,6,1,0,0,0,0,False,True,5.0
6058,3,2,3,3,2,2,4,3,3,3,3,3,3,1,0,0,0,17,1,0,False,True,3.02
6059,3,4,4,4,3,3,3,3,2,3,3,3,3,0,0,0,0,14,0,0,False,True,3.0
6060,5,5,5,4,4,5,5,5,5,5,5,5,5,9,7,5,3,0,0,0,False,True,5.0
6061,5,5,5,5,4,5,5,5,5,5,5,5,5,5,2,0,0,0,0,0,False,True,4.96
6062,3,2,3,3,3,2,3,3,3,3,3,3,3,0,0,0,0,28,2,0,False,True,2.99
6063,3,2,3,4,2,3,4,3,2,4,3,3,3,0,0,0,0,23,1,0,False,True,3.0
6064,5,5,5,5,5,4,4,5,4,4,4,4,4,1,0,0,0,5,0,0,False,True,3.92
6065,2,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,64,0,0,False,True,2.1
6066,4,4,4,5,3,4,4,4,4,4,4,4,4,0,0,0,0,7,0,0,False,True,3.9
6067,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,28,1,0,False,True,3.0
6068,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,9,0,0,False,True,3.9
6069,3,3,2,4,2,2,3,2,2,2,2,2,2,0,0,0,0,77,1,0,False,True,2.1
6070,3,3,3,3,3,2,5,3,3,4,3,3,4,1,0,0,0,11,0,0,False,True,3.32
6071,4,4,4,4,4,4,4,4,4,4,4,4,4,2,0,0,0,7,0,0,False,True,3.94
6072,3,3,3,3,2,3,3,3,3,3,3,3,3,0,0,0,0,32,2,0,False,True,2.99
6073,4,4,4,4,3,4,4,4,4,4,4,4,4,1,0,0,0,4,0,0,False,True,3.92
6074,4,3,3,4,2,3,3,3,3,3,3,3,3,0,0,0,0,23,0,0,False,True,3.0
6075,5,4,5,4,4,5,4,4,5,4,4,5,4,1,0,0,0,2,0,0,False,True,4.22
6076,5,5,4,5,5,3,5,4,4,5,4,4,5,2,0,0,0,7,0,0,False,True,4.24
6077,4,4,3,4,3,3,4,3,3,3,3,3,3,0,0,0,0,27,1,0,False,True,3.0
6078,4,4,5,4,3,4,4,4,4,4,4,4,4,1,1,0,0,3,0,0,False,True,3.95
6079,3,3,3,3,2,3,3,3,3,3,3,3,3,1,0,0,0,33,0,0,False,True,3.02
6080,3,3,2,2,3,3,2,3,3,3,3,3,3,0,0,0,0,15,0,0,False,True,3.0
6081,5,5,4,3,4,4,4,4,4,4,4,4,4,3,1,0,0,3,0,0,False,True,3.99
6082,3,5,3,3,4,2,2,3,3,3,3,3,3,0,0,0,0,15,0,0,False,True,3.0
6083,4,4,4,4,4,4,3,4,4,4,4,4,4,1,1,0,0,3,0,0,False,True,3.95
6084,3,3,3,3,2,4,5,3,4,4,3,4,4,0,0,0,0,11,0,0,False,True,3.6
6085,4,4,4,5,4,4,4,4,4,4,4,4,4,1,1,0,0,4,0,0,False,True,3.95
6086,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,67,2,0,False,True,2.09
6087,4,4,4,4,3,4,3,3,3,3,3,2,3,0,0,0,0,26,0,0,True,True,2.7
6088,4,5,4,4,4,5,3,4,4,4,4,4,4,2,0,0,0,4,0,0,False,True,3.94
6089,3,3,3,3,2,2,3,2,2,2,2,3,2,0,0,0,0,64,2,0,True,True,2.39
6090,4,3,5,5,3,4,4,4,4,4,4,3,4,0,0,0,0,3,0,0,False,True,3.6
6091,3,3,2,2,2,2,3,2,2,2,2,2,2,0,0,0,0,59,3,0,False,True,2.08
6092,4,5,3,3,4,2,4,3,3,3,3,3,3,1,0,0,0,26,0,0,False,True,3.02
6093,4,4,5,5,3,4,3,3,4,3,3,4,3,0,0,0,0,17,0,0,False,True,3.3
6094,2,2,2,2,2,3,2,2,3,2,2,3,2,0,0,0,0,46,2,0,True,True,2.39
6095,2,2,2,3,2,2,2,2,2,2,2,2,2,0,0,0,0,54,7,0,False,True,2.06
6096,3,2,3,4,3,2,3,3,3,3,3,3,3,0,0,0,0,26,0,0,False,True,3.0
6097,5,5,5,5,5,5,4,5,5,5,5,5,5,7,3,0,0,1,0,0,False,True,5.0
6098,4,3,3,4,4,4,3,5,3,4,4,4,4,0,0,0,0,5,0,0,False,True,3.9
6099,3,2,3,3,2,2,2,2,2,2,2,2,2,0,0,0,0,68,5,0,False,True,2.08
6100,5,5,4,4,5,4,4,4,4,4,4,4,4,1,0,0,0,2,0,0,False,True,3.92
6101,4,5,4,5,3,3,4,3,3,3,3,3,3,0,0,0,0,25,1,0,False,True,3.0
6102,4,4,5,4,4,4,3,4,4,4,4,4,4,0,0,0,0,6,0,0,False,True,3.9
6103,4,5,5,5,4,5,4,4,5,4,4,5,4,3,0,0,0,2,0,0,False,True,4.26
6104,4,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,20,0,0,False,True,3.0
6105,4,4,5,4,4,5,4,4,4,4,4,4,4,1,0,0,0,6,0,0,False,True,3.92
6106,3,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,54,1,0,False,True,2.1
6107,4,4,3,3,4,2,3,3,3,3,3,3,3,2,0,0,0,17,0,0,False,True,3.04
6108,5,5,3,5,5,3,4,4,4,4,4,4,4,0,0,0,0,6,0,0,False,True,3.9
6109,4,3,4,5,3,4,3,3,3,3,3,3,3,0,0,0,0,16,0,0,False,True,3.0
6110,4,3,4,5,3,3,4,3,3,3,3,3,3,1,0,0,0,28,1,0,False,True,3.02
6111,4,5,4,4,4,4,3,4,4,4,4,4,4,2,0,0,0,3,0,0,False,True,3.94
6112,4,3,4,5,5,3,3,4,4,4,4,4,4,0,0,0,0,7,0,0,False,True,3.9
6113,4,4,4,4,3,3,3,3,3,3,3,3,3,0,0,0,0,21,1,0,False,True,3.0
6114,4,4,4,4,3,4,4,4,4,4,4,4,4,0,0,0,0,10,0,0,False,True,3.9
6115,3,2,3,2,3,3,2,3,3,3,3,3,3,0,0,0,0,23,0,0,False,True,3.0
6116,2,2,2,3,2,2,2,3,2,2,3,2,2,0,0,0,0,70,2,0,False,True,2.39
6117,4,5,3,3,4,5,2,4,4,4,4,4,4,2,1,0,0,2,0,0,False,True,3.97
6118,3,4,3,3,3,2,2,2,2,2,2,2,2,0,0,0,0,68,4,0,False,True,2.08
6119,3,3,3,3,2,3,3,2,3,3,2,3,3,0,0,0,0,33,1,0,False,True,2.69
6120,3,3,2,3,3,2,2,2,2,2,2,2,2,0,0,0,0,68,5,0,False,True,2.08
6121,3,3,2,2,4,3,2,3,3,3,3,3,3,0,0,0,0,31,2,0,False,True,2.99
6122,5,4,5,5,4,4,3,4,4,4,4,4,4,1,1,0,0,5,0,0,False,True,3.95
6123,5,5,5,5,4,5,5,5,5,5,5,5,5,7,5,0,0,0,0,0,False,True,5.0
6124,4,5,4,4,5,4,3,5,4,4,5,4,4,1,0,0,0,3,0,0,False,True,4.22
6125,4,4,4,4,3,4,4,4,4,4,4,4,4,1,1,0,0,1,0,0,False,True,3.95
6126,5,5,4,4,5,4,3,4,4,3,4,4,4,1,1,0,0,1,0,0,False,True,3.95
6127,4,5,3,3,4,3,4,4,3,4,4,4,4,1,1,0,0,11,0,0,False,True,3.95
6128,3,2,3,3,2,3,3,3,3,3,3,3,3,0,0,0,0,24,3,0,False,True,2.99
6129,3,5,3,3,4,2,2,3,3,3,3,3,3,0,0,0,0,30,0,0,False,True,3.0
6130,4,5,4,4,3,5,3,4,4,4,4,4,4,0,0,0,0,4,0,0,False,True,3.9
6131,3,3,3,3,2,3,4,2,3,3,3,3,3,0,0,0,0,22,0,0,False,True,3.0
6132,5,5,5,5,4,4,5,4,4,5,4,4,5,2,1,0,0,0,0,0,False,True,4.27
6133,4,4,4,5,3,3,4,3,3,3,3,2,3,0,0,0,0,29,1,0,False,True,2.69
6134,4,4,4,3,4,3,2,3,3,3,3,3,3,1,0,0,0,23,0,0,False,True,3.02
6135,3,2,2,2,3,3,2,3,3,2,3,3,2,0,0,0,0,31,2,0,False,True,2.69
6136,3,2,2,2,2,3,2,2,2,2,2,2,2,0,0,0,0,67,1,0,False,True,2.1
6137,4,3,3,3,4,3,3,3,3,3,3,3,3,2,1,0,0,24,1,0,False,True,3.07
6138,2,2,2,3,2,2,3,2,3,2,2,2,2,0,0,0,0,63,5,0,True,True,2.08
6139,3,2,3,4,3,3,3,3,3,3,3,3,3,0,0,0,0,30,1,0,False,True,3.0
6140,4,5,4,3,4,4,2,3,3,3,3,3,3,0,0,0,0,20,0,0,False,True,3.0
6141,5,5,5,5,5,5,4,5,5,5,5,5,5,7,4,0,0,0,0,0,False,True,5.0
6142,4,3,3,3,4,3,3,3,3,3,3,3,3,1,0,0,0,25,0,0,False,True,3.02
6143,4,3,4,4,4,4,3,4,4,4,4,4,4,0,0,0,0,9,0,0,False,True,3.9
6144,4,3,4,5,3,3,4,3,3,4,3,3,4,0,0,0,0,14,0,0,False,True,3.3
6145,3,3,3,3,4,4,2,3,3,2,3,3,2,0,0,0,0,34,0,0,True,True,2.7
6146,3,3,2,3,2,3,3,2,3,3,3,3,3,0,0,0,0,28,1,0,False,True,3.0
6147,2,2,2,2,2,3,2,2,2,2,2,2,2,0,0,0,0,77,2,0,False,True,2.09
6148,3,3,2,2,2,3,3,2,2,3,2,2,2,0,0,0,0,61,2,0,False,True,2.09
6149,3,3,2,2,3,3,4,3,3,3,3,3,3,0,0,0,0,22,0,0,False,True,3.0
6150,3,2,3,3,2,3,2,2,2,2,2,2,2,0,0,0,0,62,3,0,False,True,2.08
6151,4,3,4,5,3,3,4,3,3,3,3,3,3,0,0,0,0,22,0,0,False,True,3.0
6152,4,4,4,4,4,4,4,4,4,4,4,4,4,2,1,0,0,3,0,0,False,True,3.97
6153,3,2,3,2,2,3,3,3,3,3,2,4,3,0,0,0,0,20,0,0,True,True,3.0
6154,3,4,2,2,3,2,2,2,2,2,2,2,2,0,0,0,0,72,4,0,False,True,2.08
6155,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,65,5,0,True,True,2.08
6156,5,4,5,5,4,4,4,4,4,4,4,4,4,1,0,0,0,3,0,0,False,True,3.92
6157,5,4,5,5,4,4,4,4,4,4,4,4,4,1,0,0,0,2,0,0,False,True,3.92
6158,3,4,2,2,3,3,3,3,3,3,3,3,3,0,0,0,0,27,0,0,False,True,3.0
6159,4,5,3,3,4,3,3,3,3,3,3,3,3,1,0,0,0,16,1,0,False,True,3.02
6160,3,4,4,3,4,3,3,3,2,3,3,3,3,0,0,0,0,21,1,0,False,True,3.0
6161,3,2,4,4,3,3,3,2,3,3,2,3,3,0,0,0,0,21,0,0,False,True,2.7
6162,3,3,4,4,2,3,3,3,3,3,3,3,3,0,0,0,0,30,0,0,False,True,3.0
6163,4,4,4,4,3,4,3,3,3,3,3,3,3,2,1,0,0,20,0,0,False,True,3.07
6164,5,5,5,5,4,5,4,4,5,4,4,4,4,0,0,0,0,7,0,0,False,True,3.9
6165,3,4,2,2,3,2,3,3,2,3,3,3,3,0,0,0,0,23,0,0,False,True,3.0
6166,5,5,4,5,5,4,5,5,5,5,5,5,5,7,6,0,0,0,0,0,False,True,5.0
6167,4,4,4,4,3,4,4,4,4,4,4,4,4,0,0,0,0,6,0,0,False,True,3.9
6168,4,5,4,4,3,3,4,3,3,4,3,3,3,0,0,0,0,21,0,0,False,True,3.0
6169,3,4,3,3,3,2,2,2,2,2,2,2,2,0,0,0,0,48,3,0,False,True,2.08
6170,3,2,3,4,3,2,2,2,2,2,2,2,2,0,0,0,0,69,4,0,False,True,2.08
6171,3,2,2,3,3,3,3,3,3,3,3,3,3,0,0,0,0,28,1,0,False,True,3.0
6172,4,3,4,4,2,3,4,3,3,4,3,3,3,0,0,0,0,14,0,0,False,True,3.0
6173,4,5,4,4,5,3,4,4,4,4,4,4,4,0,0,0,0,0,0,0,False,True,3.9
6174,4,5,4,4,4,4,3,4,4,4,4,4,4,2,0,0,0,2,0,0,False,True,3.94
6175,3,3,3,4,2,3,3,2,3,3,2,3,2,0,0,0,0,45,3,0,False,True,2.39
6176,4,4,3,3,3,4,3,3,3,3,3,3,3,0,0,0,0,27,1,0,False,True,3.0
6177,5,4,5,5,5,5,5,5,5,5,5,5,5,6,4,0,0,0,0,0,False,True,5.0
6179,5,4,4,5,4,4,5,4,4,4,4,4,4,0,0,0,0,5,0,0,False,True,3.9
6180,3,2,3,3,3,3,2,3,3,3,3,3,3,0,0,0,0,31,0,0,False,True,3.0
6181,3,2,3,2,2,2,3,2,2,2,2,2,2,0,0,0,0,56,4,0,False,True,2.08
6182,4,5,5,4,5,3,3,4,4,4,4,4,4,2,0,0,0,1,0,0,False,True,3.94
6183,4,4,3,5,3,2,3,3,3,3,3,3,3,0,0,0,0,22,1,0,False,True,3.0
6184,4,3,3,3,4,3,4,4,4,4,4,4,4,0,0,0,0,7,0,0,False,True,3.9
6185,3,2,3,2,2,3,2,2,2,2,2,2,2,0,0,0,0,76,4,0,False,True,2.08
6186,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,57,5,0,False,True,2.08
6187,3,4,3,3,2,2,3,2,2,2,2,2,2,0,0,0,0,52,4,0,False,True,2.08
6188,4,5,5,5,5,4,4,4,4,4,4,4,4,1,0,0,0,0,0,0,False,True,3.92
6189,4,3,5,4,2,3,4,3,3,4,3,3,3,0,0,0,0,19,0,0,False,True,3.0
6190,4,4,3,3,3,3,2,3,3,3,3,3,3,0,0,0,0,24,1,0,False,True,3.0
6191,4,4,3,4,4,2,3,3,3,3,3,3,3,0,0,0,0,21,0,0,False,True,3.0
6192,4,3,3,4,3,4,4,4,4,4,4,4,4,0,0,0,0,5,0,0,False,True,3.9
6193,4,5,4,3,3,3,2,3,3,3,3,3,3,0,0,0,0,21,1,0,False,True,3.0
6194,3,2,4,4,2,3,3,2,3,3,3,3,3,0,0,0,0,15,0,0,False,True,3.0
6195,3,2,3,3,2,2,2,2,2,2,2,2,2,0,0,0,0,69,3,0,False,True,2.08
6196,4,5,4,4,4,3,3,3,3,3,3,3,3,0,0,0,0,30,0,0,False,True,3.0
6197,3,2,3,3,2,4,2,2,3,3,3,3,3,0,0,0,0,23,0,0,False,True,3.0
6198,5,5,4,4,4,4,5,4,4,4,4,4,4,1,1,0,0,4,0,0,False,True,3.95
6199,3,5,2,2,3,3,2,3,3,3,3,3,3,0,0,0,0,23,1,0,False,True,3.0
6200,3,2,2,4,2,3,3,3,3,3,3,3,3,1,0,0,0,23,0,0,False,True,3.02
6201,3,2,2,2,3,2,2,2,2,2,2,2,2,0,0,0,0,65,3,0,False,True,2.08
6202,4,4,3,4,4,3,4,4,4,4,4,4,4,1,0,0,0,3,0,0,False,True,3.92
6203,3,3,2,3,3,2,3,3,3,3,3,3,3,0,0,0,0,17,0,0,False,True,3.0
6204,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,5,0,0,False,True,3.92
6205,5,4,5,5,4,5,4,4,4,4,4,4,4,2,1,0,0,5,0,0,False,True,3.97
6206,4,3,4,4,3,4,3,3,3,3,3,3,3,0,0,0,0,29,1,0,False,True,3.0
6207,3,3,3,3,2,3,3,3,3,3,2,3,3,0,0,0,0,35,0,0,False,True,2.7
6208,5,5,5,5,4,5,5,5,5,5,5,5,5,6,6,0,0,0,0,0,False,True,5.0
6209,4,5,4,4,4,4,4,4,4,4,4,4,4,3,1,0,0,2,0,0,False,True,3.99
6210,4,3,4,4,3,3,4,3,3,3,3,3,3,0,0,0,0,22,1,0,False,True,3.0
6211,3,4,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,26,0,0,False,True,3.02
6212,3,3,3,3,2,3,3,3,3,3,3,3,3,1,0,0,0,27,2,0,False,True,3.01
6213,4,5,4,4,4,4,3,4,4,4,4,4,4,0,0,0,0,8,0,0,False,True,3.9
6214,4,4,4,4,2,3,4,2,3,3,3,3,3,1,0,0,0,31,0,0,False,True,3.02
6215,3,3,3,3,3,2,3,3,2,3,3,2,3,0,0,0,0,21,0,0,False,True,2.7
6216,4,3,4,4,3,3,4,3,3,3,3,3,3,0,0,0,0,35,2,0,False,True,2.99
6217,5,4,5,5,4,5,5,5,5,5,5,5,5,8,5,3,0,0,0,0,False,True,5.0
6218,3,3,3,3,4,2,2,3,3,3,3,3,3,1,0,0,0,22,2,0,False,True,3.01
6219,4,4,3,4,3,4,4,4,4,4,4,4,4,0,0,0,0,8,0,0,False,True,3.9
6220,3,3,4,4,4,3,2,3,3,3,3,3,3,0,0,0,0,31,2,0,False,True,2.99
6221,4,3,3,4,2,4,3,2,3,3,3,3,3,0,0,0,0,31,1,0,False,True,3.0
6222,4,3,4,3,5,3,4,5,4,4,4,4,4,1,0,0,0,6,0,0,False,True,3.92
6223,3,2,3,3,2,2,2,2,2,2,2,2,2,0,0,0,0,66,4,0,True,True,2.08
6224,4,3,4,4,5,2,3,4,3,3,4,3,3,0,0,0,0,13,0,0,False,True,3.3
6226,3,3,4,4,3,3,2,3,3,2,3,3,2,0,0,0,0,20,1,0,False,True,2.69
6227,2,3,3,3,2,2,2,2,2,2,2,2,2,0,0,0,0,66,2,0,False,True,2.09
6228,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,5,0,0,False,True,3.9
6229,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,70,7,0,False,True,2.06
6230,5,4,5,5,4,5,5,5,5,5,5,5,5,8,4,0,0,0,0,0,False,True,5.0
6231,5,4,5,5,4,4,5,4,4,4,4,4,4,2,0,0,0,3,0,0,False,True,3.94
6232,3,3,3,4,2,3,2,2,2,2,2,2,2,0,0,0,0,69,2,0,False,True,2.09
6233,5,5,5,5,4,4,5,4,4,4,4,4,4,3,0,0,0,6,0,0,False,True,3.96
6234,4,5,4,4,4,4,4,4,4,4,4,4,4,1,1,0,0,1,0,0,False,True,3.95
6235,3,2,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,28,0,0,False,True,3.0
6236,4,4,4,4,4,3,4,4,4,4,4,4,4,0,0,0,0,8,0,0,False,True,3.9
6237,3,3,3,2,3,3,3,3,3,3,3,3,3,0,0,0,0,24,1,0,False,True,3.0
6238,4,4,5,5,4,3,3,3,3,3,3,3,3,0,0,0,0,33,2,0,False,True,2.99
6241,3,3,3,3,2,4,3,3,3,3,3,3,3,0,0,0,0,24,0,0,False,True,3.0
6242,5,5,4,4,5,4,5,5,5,5,5,5,5,8,3,0,0,0,0,0,False,True,5.0
6243,3,4,2,3,3,2,3,3,3,3,4,3,3,0,0,0,0,20,0,0,True,True,3.3
6244,4,4,4,4,4,3,3,3,3,3,3,3,3,1,0,0,0,23,0,0,False,True,3.02
6245,4,4,3,4,2,4,4,3,3,4,3,3,4,0,0,0,0,14,0,0,False,True,3.3
6246,5,5,4,5,5,4,4,4,4,4,4,4,4,1,0,0,0,5,0,0,False,True,3.92
6247,5,5,5,5,4,4,4,4,4,4,4,4,4,3,1,0,0,5,0,0,False,True,3.99
6248,3,3,2,3,2,3,2,2,2,2,2,2,2,0,0,0,0,73,4,0,False,True,2.08
6249,3,3,3,3,2,3,2,2,2,2,2,2,2,0,0,0,0,59,6,0,False,True,2.07
6250,3,3,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,65,5,0,False,True,2.08
6251,3,3,3,3,2,2,3,2,2,2,2,2,2,0,0,0,0,59,4,0,False,True,2.08
6252,4,3,4,4,4,5,4,4,4,4,4,4,4,0,0,0,0,10,0,0,False,True,3.9
6253,4,4,3,4,2,3,3,3,3,3,4,3,3,0,0,0,0,22,0,0,True,True,3.3
6254,5,5,5,5,5,5,4,5,5,5,5,5,5,7,5,0,0,0,0,0,False,True,5.0
6255,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,67,1,0,False,True,2.1
6256,3,2,3,3,2,3,2,2,2,2,2,2,2,0,0,0,0,71,5,0,False,True,2.08
6257,4,4,5,5,4,4,4,4,4,4,4,4,4,2,0,0,0,2,0,0,False,True,3.94
6258,4,4,4,4,5,2,3,4,3,3,3,3,3,0,0,0,0,16,0,0,False,True,3.0
6260,3,3,3,3,3,3,4,3,3,3,3,3,3,0,0,0,0,23,0,0,False,True,3.0
6261,3,3,3,2,3,4,2,3,3,2,3,3,2,0,0,0,0,30,0,0,False,True,2.7
6262,4,4,3,4,4,3,3,3,3,3,3,3,3,0,0,0,0,26,0,0,False,True,3.0
6263,3,3,3,3,3,2,3,3,2,2,3,2,2,0,0,0,0,72,6,0,False,True,2.37
6264,4,4,4,4,3,4,4,4,4,4,4,4,4,1,0,0,0,5,0,0,False,True,3.92
6265,3,3,3,3,2,2,3,2,2,2,2,2,2,0,0,0,0,46,2,0,True,True,2.09
6266,4,4,3,3,3,4,4,4,4,4,4,4,4,0,0,0,0,4,0,0,False,True,3.9
6267,4,3,4,5,2,4,5,3,4,4,4,4,4,1,1,0,0,7,0,0,False,True,3.95
6268,3,4,2,2,3,3,3,3,3,3,3,3,3,0,0,0,0,26,2,0,False,True,2.99
6269,2,2,3,3,2,3,2,2,2,2,2,2,2,0,0,0,0,54,3,0,False,True,2.08
6270,4,4,4,3,4,3,3,3,3,3,3,3,3,0,0,0,0,26,0,0,False,True,3.0
6271,4,5,4,4,3,3,3,3,3,3,3,3,3,1,0,0,0,17,0,0,False,True,3.02
6272,4,4,5,5,3,4,4,4,4,4,4,4,4,1,0,0,0,5,0,0,False,True,3.92
6273,4,3,4,4,3,3,2,3,3,3,3,3,3,0,0,0,0,33,0,0,False,True,3.0
6274,2,3,2,2,3,2,2,3,2,2,2,2,2,0,0,0,0,64,0,0,False,True,2.1
6275,4,3,5,5,3,4,4,4,4,4,4,4,4,1,0,0,0,2,0,0,False,True,3.92
6276,3,2,4,3,3,3,3,3,3,3,3,3,3,0,0,0,0,34,2,0,False,True,2.99
6277,5,5,4,4,5,4,5,5,5,5,5,5,5,8,7,6,2,0,0,0,False,True,5.0
6278,5,4,5,5,4,4,4,4,4,4,4,4,4,1,0,0,0,4,0,0,False,True,3.92
6279,3,4,3,3,2,2,4,3,3,3,3,3,3,0,0,0,0,28,1,0,True,True,3.0
6280,3,3,4,4,2,3,3,2,3,3,3,2,3,0,0,0,0,17,2,0,False,True,2.69
6281,3,2,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,30,0,0,False,True,3.0
6282,3,3,2,3,2,2,2,2,2,2,2,2,2,0,0,0,0,65,6,0,False,True,2.07
6283,4,4,4,4,3,3,4,3,3,3,3,3,3,0,0,0,0,27,0,0,False,True,3.0
6284,4,4,5,4,4,3,3,4,3,3,4,3,3,1,0,0,0,18,0,0,False,True,3.32
6285,3,5,2,2,2,3,3,3,3,3,3,3,3,0,0,0,0,24,1,0,False,True,3.0
6286,3,2,2,3,3,3,3,3,3,3,3,3,3,0,0,0,0,30,2,0,False,True,2.99
6287,5,5,4,5,4,5,5,5,5,5,5,5,5,9,7,4,1,0,0,0,False,True,5.0
