id,grade9,mat9,slo9,ang9,mat1,slo1,ang1,num_of_comp,num_of_awards,num_of_national_comp,num_of_national_awards,all_missed_hours,all_unexcused_hours,num_of_VU,retake,passed_year1,year1_overall
5425,4,4,3,4,3,2,3,0,0,0,0,87,6,0,True,True,3
5426,3,2,3,3,2,2,3,0,0,0,0,40,2,0,False,True,2
5427,3,2,3,3,2,3,2,0,0,0,0,87,6,0,False,True,2
5428,3,2,3,3,2,3,3,0,0,0,0,26,0,0,False,True,3
5429,3,5,4,4,4,3,3,1,0,0,0,51,2,0,False,True,3
5430,3,3,3,3,4,4,3,1,0,0,0,18,1,0,False,True,4
5431,5,4,4,5,4,5,5,4,1,0,0,3,0,0,False,True,5
5432,2,3,2,3,3,2,2,0,0,0,0,84,6,0,False,True,2
5433,5,4,4,5,5,4,5,1,0,0,0,4,0,0,False,True,5
5434,2,2,2,2,2,2,2,0,0,0,0,78,6,0,False,True,2
5435,2,2,2,2,2,2,2,0,0,0,0,81,6,0,False,True,2
5436,4,4,4,5,4,3,3,1,0,0,0,9,0,0,False,True,3
5437,5,5,5,5,4,5,4,2,0,0,0,0,0,0,False,True,4
5438,3,3,4,4,3,3,3,1,0,0,0,9,0,0,False,True,3
5439,2,2,2,2,2,2,2,0,0,0,0,119,2,0,False,True,2
5440,3,2,3,3,2,4,3,2,0,0,0,11,0,0,False,True,3
5441,3,3,2,2,3,3,3,0,0,0,0,40,1,0,False,True,3
5442,3,4,3,3,4,2,2,0,0,0,0,4,0,0,False,True,3
5443,3,2,5,4,2,4,3,0,0,0,0,6,0,0,False,True,3
5444,3,2,4,3,2,3,3,0,0,0,0,44,2,0,False,True,3
5445,2,3,2,2,2,2,2,0,0,0,0,141,12,1,False,True,2
5446,4,4,2,4,3,3,4,0,0,0,0,2,0,0,False,True,3
5447,3,4,4,4,3,2,3,0,0,0,0,75,6,0,False,True,3
5448,4,2,3,3,3,4,3,0,0,0,0,6,0,0,False,True,3
5449,5,5,5,5,5,4,4,1,0,0,0,0,0,0,False,True,4
5450,3,2,3,4,2,4,3,1,0,0,0,5,0,0,False,True,3
5451,4,3,4,4,3,4,4,0,0,0,0,8,0,0,False,True,4
5452,5,5,4,5,5,4,4,1,0,0,0,1,0,0,False,True,4
5453,5,3,4,5,4,4,4,1,0,0,0,7,0,0,False,True,4
5454,4,3,3,4,3,4,4,0,0,0,0,19,0,0,False,True,4
5455,2,2,2,2,2,2,1,0,0,0,0,159,21,2,True,False,2
5456,3,4,3,3,3,2,3,0,0,0,0,49,1,0,False,True,3
5457,2,3,2,2,3,2,2,0,0,0,0,67,2,0,False,True,2
5458,5,3,5,5,4,5,5,3,0,0,0,4,0,0,False,True,5
5459,3,4,3,3,3,3,2,0,0,0,0,70,4,0,True,True,3
5460,2,3,2,2,2,2,2,0,0,0,0,81,7,0,False,True,2
5461,4,5,4,4,3,3,4,0,0,0,0,13,0,0,False,True,3
5462,2,2,2,2,2,2,2,0,0,0,0,84,3,0,True,True,2
5463,4,3,3,4,3,4,3,0,0,0,0,25,0,0,False,True,3
5464,2,2,2,2,2,2,2,0,0,0,0,49,3,0,False,True,2
5465,3,2,3,4,2,3,3,0,0,0,0,62,3,0,False,True,3
5466,5,5,5,5,5,5,5,5,2,1,0,1,0,0,False,True,5
5467,5,4,4,4,4,4,5,0,0,0,0,2,0,0,False,True,4
5468,4,3,4,4,3,4,4,0,0,0,0,5,0,0,False,True,4
5469,3,2,3,4,2,4,4,0,0,0,0,2,0,0,False,True,3
5470,3,5,3,3,3,2,2,0,0,0,0,73,6,0,False,True,2
5471,3,2,3,4,2,3,3,0,0,0,0,78,6,0,False,True,3
5472,2,2,2,2,2,2,2,0,0,0,0,120,14,1,False,True,2
5473,2,2,2,3,2,2,3,0,0,0,0,53,1,0,False,True,2
5474,5,4,5,5,4,5,4,1,1,0,0,4,0,0,False,True,4
5475,2,2,2,3,2,2,2,0,0,0,0,79,1,0,False,True,2
5476,2,2,2,2,2,2,2,0,0,0,0,138,18,1,False,True,2
5477,5,4,4,5,4,5,5,2,0,0,0,1,0,0,False,True,5
5478,5,5,4,5,5,5,5,7,3,2,1,1,0,0,False,True,5
5479,2,2,2,2,2,1,2,0,0,0,0,172,21,2,True,False,2
5480,2,2,2,2,2,2,2,0,0,0,0,115,10,1,False,True,2
5481,3,3,3,3,3,3,3,0,0,0,0,19,1,0,False,True,3
5482,4,2,4,5,3,4,4,0,0,0,0,11,0,0,False,True,4
5483,5,4,4,5,5,5,5,4,1,0,0,1,0,0,False,True,5
5484,5,4,5,5,4,5,5,5,1,1,0,0,0,0,False,True,5
5485,2,3,2,2,3,2,2,0,0,0,0,37,0,0,False,True,2
5486,5,5,4,5,5,4,5,1,0,0,0,0,0,0,False,True,5
5487,2,3,2,3,2,2,3,0,0,0,0,76,4,0,True,True,2
5488,3,4,4,4,3,3,3,0,0,0,0,22,0,0,False,True,3
5489,3,4,3,4,3,3,3,0,0,0,0,4,0,0,False,True,3
5490,4,4,4,4,4,4,4,1,0,0,0,1,0,0,False,True,4
5491,5,4,4,4,5,4,5,3,2,1,0,0,0,0,False,True,5
5492,4,2,3,4,3,4,4,0,0,0,0,6,0,0,False,True,4
5493,3,3,4,4,3,3,4,1,0,0,0,8,1,0,False,True,3
5494,2,2,2,2,2,2,2,0,0,0,0,160,22,2,False,True,2
5495,2,2,2,2,2,2,2,0,0,0,0,137,21,2,True,True,2
5496,5,4,4,5,5,3,5,1,0,0,0,6,0,0,False,True,4
5497,5,5,4,4,5,4,4,1,0,0,0,4,0,0,False,True,4
5498,4,2,4,4,3,4,4,0,0,0,0,15,0,0,False,True,4
5499,5,5,4,4,5,5,5,4,1,1,0,2,0,0,False,True,5
5500,2,3,2,2,2,2,2,0,0,0,0,133,15,1,False,True,2
5501,5,4,5,5,4,5,4,1,0,0,0,4,0,0,False,True,4
5502,3,4,2,3,3,3,3,0,0,0,0,9,0,0,False,True,3
5503,5,4,5,5,4,5,5,5,1,1,0,0,0,0,False,True,5
5504,4,2,3,3,4,4,4,0,0,0,0,4,0,0,False,True,4
5505,2,2,2,3,2,2,2,0,0,0,0,68,4,0,False,True,2
5506,4,2,4,4,3,4,4,1,0,0,0,4,0,0,False,True,4
5507,3,4,3,3,3,3,3,0,0,0,0,9,0,0,False,True,3
5508,3,3,3,4,3,3,3,0,0,0,0,8,0,0,False,True,3
5509,2,2,2,2,2,2,2,0,0,0,0,164,32,3,False,True,2
5510,3,2,4,3,2,3,2,0,0,0,0,36,1,0,False,True,2
5511,5,5,4,5,5,4,4,2,1,0,0,5,0,0,False,True,4
5512,2,2,2,2,2,2,2,1,0,0,0,91,5,0,False,True,2
5513,3,4,3,3,3,3,3,0,0,0,0,10,0,0,False,True,3
5514,3,2,2,3,2,2,3,0,0,0,0,139,14,1,False,True,2
5515,3,3,4,4,3,3,3,0,0,0,0,11,0,0,False,True,3
5516,3,3,4,4,3,3,3,0,0,0,0,28,1,0,False,True,3
5517,4,4,3,4,3,3,4,1,0,0,0,16,0,0,False,True,3
5518,5,5,5,5,5,5,4,7,4,1,0,1,0,0,False,True,5
5519,3,5,3,3,3,3,3,0,0,0,0,19,0,0,False,True,3
5520,5,4,4,4,5,5,5,4,1,0,0,1,0,0,False,True,5
5521,3,4,4,3,3,3,3,0,0,0,0,9,0,0,False,True,3
5522,5,4,5,5,5,4,5,1,1,1,0,0,0,0,False,True,5
5523,4,4,3,4,4,4,4,1,0,0,0,10,0,0,False,True,4
5524,5,4,4,5,5,4,5,1,0,0,0,0,0,0,False,True,5
5525,4,3,3,4,3,4,4,0,0,0,0,4,0,0,False,True,4
5526,3,2,3,3,3,3,3,0,0,0,0,83,4,0,False,True,3
5527,3,4,4,4,3,3,3,0,0,0,0,41,0,0,False,True,3
5528,2,2,2,2,2,2,2,0,0,0,0,69,5,0,False,True,2
5529,2,2,3,3,2,3,3,0,0,0,0,76,2,0,False,True,3
5530,4,5,4,5,4,4,4,0,0,0,0,3,0,0,False,True,4
5531,3,3,3,3,2,3,4,0,0,0,0,9,0,0,False,True,3
5532,4,2,3,3,4,3,3,0,0,0,0,6,0,0,False,True,3
5533,3,2,4,5,2,3,3,1,0,0,0,37,0,0,False,True,3
5534,2,2,2,3,2,2,2,0,0,0,0,27,0,0,False,True,2
5535,5,5,5,5,4,5,5,3,1,1,1,0,0,0,False,True,5
5536,3,2,2,3,3,2,3,0,0,0,0,84,3,0,False,True,3
5537,3,3,3,3,3,3,4,0,0,0,0,48,1,0,False,True,3
5538,2,3,2,3,2,1,1,0,0,0,0,137,19,1,True,False,1
5539,3,2,3,3,2,2,3,0,0,0,0,50,2,0,False,True,2
5540,3,2,3,4,3,3,4,0,0,0,0,17,0,0,False,True,3
5541,3,3,3,3,3,3,3,0,0,0,0,5,0,0,False,True,3
5542,4,5,4,4,4,4,3,0,0,0,0,2,0,0,False,True,4
5543,5,4,4,5,4,5,4,0,0,0,0,11,0,0,False,True,4
5544,4,3,4,4,3,4,3,1,0,0,0,68,3,0,False,True,3
5545,5,5,5,5,4,5,5,8,1,1,0,0,0,0,False,True,5
5546,5,4,4,5,4,5,5,3,2,1,0,0,0,0,False,True,5
5547,2,3,2,2,2,2,2,1,0,0,0,115,15,1,True,True,2
5548,4,3,4,5,4,4,4,2,0,0,0,3,0,0,False,True,4
5549,2,2,2,3,2,2,2,0,0,0,0,155,20,2,False,True,2
5550,4,4,3,4,4,3,3,0,0,0,0,9,0,0,False,True,3
5551,4,5,2,3,4,3,4,0,0,0,0,6,0,0,False,True,4
5552,2,3,2,2,3,2,2,0,0,0,0,74,4,0,False,True,2
5553,5,5,4,4,5,4,5,2,0,0,0,0,0,0,False,True,5
5554,5,5,4,5,4,5,5,1,1,0,0,0,0,0,False,True,5
5555,5,4,4,4,5,4,4,0,0,0,0,7,0,0,False,True,4
5556,2,2,2,2,2,2,2,0,0,0,0,130,20,2,False,True,2
5557,2,3,2,2,2,2,2,0,0,0,0,135,12,1,True,True,2
5558,4,5,3,3,4,3,4,1,1,0,0,4,0,0,False,True,4
5559,4,3,3,4,3,4,4,0,0,0,0,39,1,0,False,True,4
5560,2,2,2,2,2,2,2,0,0,0,0,151,20,2,False,True,2
5561,4,2,3,3,3,4,3,0,0,0,0,24,0,0,False,True,3
5562,2,2,2,2,2,2,2,0,0,0,0,81,8,0,False,True,2
5563,5,5,3,4,5,4,4,0,0,0,0,4,0,0,False,True,4
5564,2,2,2,2,2,1,2,0,0,0,0,147,21,2,True,False,2
5565,3,2,3,4,3,2,3,0,0,0,0,24,1,0,False,True,3
5566,3,4,3,3,4,2,3,0,0,0,0,16,1,0,False,True,3
5567,3,4,3,3,3,3,3,0,0,0,0,48,1,0,False,True,3
5568,3,2,3,4,2,3,3,0,0,0,0,35,0,0,False,True,3
5569,4,4,4,4,4,4,4,0,0,0,0,14,0,0,False,True,4
5570,3,4,4,4,3,3,3,0,0,0,0,16,0,0,False,True,3
5571,4,4,5,5,4,3,4,2,0,0,0,3,0,0,False,True,4
5572,3,3,3,3,3,2,3,0,0,0,0,131,12,1,False,True,3
5573,2,3,2,3,3,2,2,0,0,0,0,39,2,0,False,True,2
5574,4,2,3,4,3,4,3,0,0,0,0,3,0,0,False,True,3
5575,4,4,2,3,4,3,3,1,0,0,0,17,1,0,False,True,3
5576,3,2,2,3,3,2,3,0,0,0,0,82,5,0,False,True,3
5577,4,2,4,4,3,4,3,0,0,0,0,15,1,0,False,True,3
5578,2,2,2,2,2,2,2,0,0,0,0,176,18,1,True,True,2
5579,4,4,3,4,3,4,4,0,0,0,0,4,0,0,False,True,4
5580,3,4,3,3,3,3,2,1,0,0,0,30,0,0,False,True,3
5581,4,4,4,4,4,4,4,1,1,1,0,4,0,0,False,True,4
5582,2,3,2,3,2,2,2,0,0,0,0,84,6,0,False,True,2
5583,4,4,3,4,4,3,4,0,0,0,0,21,0,0,False,True,4
5584,3,4,4,3,4,3,3,0,0,0,0,14,0,0,False,True,3
5585,3,2,3,2,3,3,3,1,0,0,0,41,0,0,False,True,3
5586,5,4,4,5,4,4,4,1,0,0,0,2,0,0,False,True,4
5587,4,2,4,4,3,4,3,0,0,0,0,2,0,0,False,True,3
5588,2,2,3,3,2,2,2,0,0,0,0,143,12,1,True,True,2
5589,2,2,2,2,1,2,2,0,0,0,0,104,10,1,True,False,2
5590,4,3,4,4,3,5,3,1,0,0,0,7,0,0,False,True,4
5591,5,4,5,5,5,5,5,6,0,0,0,2,0,0,False,True,5
5592,2,2,2,2,2,2,2,0,0,0,0,112,11,1,False,True,2
5593,3,4,3,3,4,3,3,0,0,0,0,36,2,0,False,True,3
5594,2,2,2,2,2,2,2,0,0,0,0,72,4,0,False,True,2
5595,3,4,3,3,3,2,4,0,0,0,0,15,0,0,False,True,3
5596,4,4,3,4,3,3,4,1,0,0,0,31,1,0,False,True,3
5597,3,3,2,3,4,3,4,1,0,0,0,0,0,0,False,True,4
5598,5,4,5,5,5,4,5,4,2,1,0,1,0,0,False,True,5
5599,4,3,4,4,3,3,3,0,0,0,0,8,0,0,False,True,3
5600,3,3,3,3,3,4,3,0,0,0,0,22,0,0,False,True,3
5601,2,4,2,2,2,2,2,0,0,0,0,85,5,0,False,True,2
5602,5,5,4,4,4,5,4,2,0,0,0,6,0,0,False,True,4
5603,4,3,3,4,3,3,4,0,0,0,0,26,0,0,False,True,3
5604,3,2,3,4,3,3,3,0,0,0,0,63,0,0,False,True,3
5605,3,2,3,3,3,3,3,0,0,0,0,34,1,0,False,True,3
5606,4,2,3,4,3,3,4,0,0,0,0,20,0,0,False,True,3
5607,5,4,5,5,4,5,4,1,0,0,0,0,0,0,False,True,4
5608,2,2,2,2,2,2,2,0,0,0,0,136,17,1,True,True,2
5609,2,2,2,2,2,2,2,0,0,0,0,159,17,1,False,True,2
5610,5,5,4,4,5,5,4,2,0,0,0,3,0,0,False,True,5
5611,2,3,2,2,2,2,2,0,0,0,0,91,4,0,False,True,2
5612,5,5,5,5,5,5,4,5,2,1,1,3,0,0,False,True,5
5613,3,2,4,4,2,3,3,0,0,0,0,31,2,0,False,True,3
5614,5,5,4,4,4,4,4,0,0,0,0,3,0,0,False,True,4
5615,5,5,5,5,5,4,5,7,2,2,0,2,0,0,False,True,5
5616,2,2,2,2,2,1,2,0,0,0,0,140,14,1,True,False,2
5617,5,5,5,5,5,4,4,1,0,0,0,0,0,0,False,True,4
5618,3,2,3,3,2,2,4,0,0,0,0,48,0,0,False,True,3
5619,5,4,5,5,5,5,5,8,2,2,0,0,0,0,False,True,5
5620,4,3,3,3,3,2,3,0,0,0,0,98,4,0,False,True,3
5621,3,3,3,4,2,3,3,0,0,0,0,27,1,0,False,True,3
5622,2,3,2,2,2,2,2,0,0,0,0,158,19,1,True,True,2
5623,3,3,3,3,3,3,2,1,0,0,0,89,7,0,False,True,3
5624,4,4,4,5,4,4,4,0,0,0,0,1,0,0,False,True,4
5625,3,3,3,4,3,3,3,0,0,0,0,59,1,0,False,True,3
5626,4,4,4,5,4,4,5,1,0,0,0,2,0,0,False,True,4
5627,5,5,5,5,5,5,5,7,2,1,1,0,0,0,False,True,5
5628,4,4,3,4,4,3,4,1,0,0,0,11,0,0,False,True,4
5629,4,3,3,4,4,3,5,1,0,0,0,10,0,0,False,True,4
5630,4,3,4,4,3,4,4,0,0,0,0,8,0,0,False,True,4
5631,5,5,5,5,5,5,5,6,3,2,1,0,0,0,False,True,5
5632,5,5,5,5,5,4,4,1,0,0,0,0,0,0,False,True,4
5633,3,2,4,4,2,3,3,0,0,0,0,39,1,0,False,True,3
5634,3,3,4,4,2,4,3,1,0,0,0,8,0,0,False,True,3
5635,5,4,5,5,4,5,5,4,2,2,2,0,0,0,False,True,5
5636,3,3,2,2,2,3,2,0,0,0,0,135,10,1,False,True,2
5637,5,4,5,5,4,5,5,1,0,0,0,1,0,0,False,True,5
5638,2,2,3,3,2,2,2,0,0,0,0,71,2,0,False,True,2
5639,3,5,2,3,3,3,2,0,0,0,0,14,0,0,False,True,3
5640,2,2,2,3,2,2,2,0,0,0,0,144,21,2,True,True,2
5641,3,2,3,3,3,2,3,0,0,0,0,34,1,0,False,True,3
5642,4,3,4,4,4,3,4,0,0,0,0,22,0,0,False,True,4
5643,4,2,4,4,3,3,3,1,0,0,0,38,2,0,False,True,3
5644,4,5,3,4,4,3,4,0,0,0,0,17,1,0,False,True,4
5645,3,3,3,3,4,3,3,0,0,0,0,7,0,0,False,True,3
5646,3,4,3,4,3,3,3,0,0,0,0,41,1,0,False,True,3
5647,5,4,5,5,4,5,5,3,1,1,0,1,0,0,False,True,5
5648,3,3,3,3,2,2,2,0,0,0,0,95,7,0,False,True,2
5649,2,2,2,2,2,2,2,0,0,0,0,132,12,1,True,True,2
5650,3,2,4,4,3,3,2,0,0,0,0,39,0,0,False,True,3
5651,5,5,5,5,4,5,5,6,3,1,1,1,0,0,False,True,5
5652,4,4,3,3,4,4,3,2,0,0,0,12,1,0,False,True,4
5653,3,3,3,4,4,4,3,0,0,0,0,1,0,0,False,True,4
5654,4,4,5,5,4,4,4,3,0,0,0,2,0,0,False,True,4
5655,3,5,3,3,3,3,3,1,0,0,0,9,0,0,False,True,3
5656,3,3,3,4,2,3,3,1,0,0,0,35,1,0,False,True,3
5657,2,2,2,2,2,2,2,0,0,0,0,155,29,2,True,True,2
5658,2,3,2,2,2,2,2,0,0,0,0,146,10,1,False,True,2
5659,2,3,2,2,2,2,2,0,0,0,0,131,11,1,False,True,2
5660,3,5,2,2,3,3,2,0,0,0,0,46,1,0,False,True,3
5661,3,2,2,3,3,3,3,0,0,0,0,80,5,0,False,True,3
5662,2,2,2,2,2,2,2,0,0,0,0,91,2,0,False,True,2
5663,4,3,4,5,4,4,4,1,0,0,0,3,0,0,False,True,4
5664,2,3,2,2,2,2,2,0,0,0,0,141,12,1,False,True,2
5665,5,5,5,5,5,5,5,7,4,2,0,1,0,0,False,True,5
5666,2,2,2,3,2,2,3,0,0,0,0,127,8,0,False,True,2
5667,3,3,3,3,3,3,3,0,0,0,0,15,0,0,False,True,3
5668,3,2,3,3,3,3,2,0,0,0,0,76,3,0,False,True,3
5669,4,5,3,4,4,4,4,0,0,0,0,6,0,0,False,True,4
5670,3,3,2,2,3,3,2,0,0,0,0,8,0,0,False,True,3
5671,3,4,3,3,3,3,3,0,0,0,0,21,0,0,False,True,3
5672,4,2,3,3,3,3,3,0,0,0,0,75,6,0,False,True,3
5673,3,2,3,4,2,2,3,0,0,0,0,47,2,0,False,True,2
5674,2,3,2,3,3,2,2,0,0,0,0,75,7,0,False,True,2
5675,4,3,3,4,3,4,4,0,0,0,0,3,0,0,False,True,4
5676,5,4,4,5,5,5,5,5,1,1,1,0,0,0,False,True,5
5677,3,2,3,3,3,2,4,0,0,0,0,19,0,0,False,True,3
5678,3,4,3,3,4,3,3,0,0,0,0,27,2,0,False,True,3
5679,2,2,2,2,2,2,2,0,0,0,0,130,17,1,False,True,2
5680,4,4,3,4,4,2,4,0,0,0,0,29,1,0,False,True,3
5681,3,2,3,3,3,3,3,0,0,0,0,15,0,0,False,True,3
5682,4,4,3,3,4,3,3,0,0,0,0,12,0,0,False,True,3
5683,4,4,3,4,3,4,4,0,0,0,0,9,0,0,False,True,4
5684,3,5,4,4,3,3,3,0,0,0,0,28,1,0,False,True,3
5685,3,2,2,3,3,2,3,0,0,0,0,38,1,0,False,True,3
5686,5,5,5,5,5,5,4,7,1,0,0,0,0,0,False,True,5
5687,3,4,3,3,3,2,2,0,0,0,0,34,2,0,False,True,2
5688,4,2,3,4,3,3,3,0,0,0,0,9,0,0,False,True,3
5689,4,5,3,4,4,3,4,2,0,0,0,5,0,0,False,True,4
5690,2,2,2,2,2,2,2,0,0,0,0,58,7,0,True,True,2
5691,2,2,2,2,2,2,2,0,0,0,0,84,5,0,False,True,2
5692,5,4,4,5,4,5,5,1,0,0,0,0,0,0,False,True,5
5693,4,3,4,4,3,3,3,1,0,0,0,13,0,0,False,True,3
5694,3,5,3,3,3,4,3,0,0,0,0,16,0,0,False,True,3
5695,3,5,4,4,3,3,3,0,0,0,0,15,0,0,False,True,3
5696,3,4,3,3,3,3,3,0,0,0,0,9,0,0,False,True,3
5697,5,4,5,5,5,5,5,6,1,1,1,1,0,0,False,True,5
5698,4,2,3,4,3,4,4,0,0,0,0,9,1,0,False,True,4
5699,4,3,4,5,4,4,4,0,0,0,0,5,0,0,False,True,4
5700,2,2,2,2,2,2,2,0,0,0,0,146,12,1,True,True,2
5701,3,2,3,4,3,4,3,0,0,0,0,8,0,0,False,True,3
5702,3,2,4,4,2,3,3,0,0,0,0,26,1,0,False,True,3
5703,2,2,2,2,2,2,2,0,0,0,0,172,27,2,True,True,2
5704,4,3,4,5,4,4,4,0,0,0,0,11,0,0,False,True,4
5705,4,3,3,4,4,3,4,0,0,0,0,4,0,0,False,True,4
5706,3,2,3,2,2,3,3,1,0,0,0,44,3,0,False,True,3
5707,3,2,3,3,2,3,3,0,0,0,0,32,1,0,False,True,3
5708,5,5,4,5,5,4,5,2,1,1,0,0,0,0,False,True,5
5709,5,5,4,4,5,4,4,0,0,0,0,2,0,0,False,True,4
5710,2,3,2,2,3,2,2,0,0,0,0,78,5,0,True,True,2
5711,2,2,2,2,2,2,2,0,0,0,0,170,17,1,True,True,2
5712,2,2,2,2,2,2,2,0,0,0,0,78,4,0,False,True,2
5713,5,3,4,4,5,5,5,3,0,0,0,1,0,0,False,True,5
5714,2,3,2,2,3,2,2,0,0,0,0,88,7,0,False,True,2
5715,2,2,2,2,2,2,2,0,0,0,0,138,24,2,False,True,2
5716,5,5,4,5,5,5,5,4,1,1,0,1,0,0,False,True,5
5717,5,5,5,5,5,5,4,7,3,3,0,0,0,0,False,True,5
5718,3,4,3,3,3,3,3,0,0,0,0,8,0,0,False,True,3
5719,3,3,4,3,3,3,2,0,0,0,0,132,14,1,True,True,3
5720,3,2,3,3,3,3,3,0,0,0,0,28,1,0,False,True,3
5721,2,3,2,2,2,2,2,0,0,0,0,139,20,2,False,True,2
5722,3,3,3,3,3,3,3,1,0,0,0,17,0,0,False,True,3
5723,3,5,3,3,4,3,2,0,0,0,0,6,0,0,False,True,3
5724,3,2,3,3,3,2,3,0,0,0,0,29,1,0,False,True,3
5725,3,3,3,3,2,3,2,0,0,0,0,45,2,0,False,True,2
5726,3,3,3,2,3,3,2,0,0,0,0,46,5,0,False,True,3
5727,4,2,4,4,3,4,3,0,0,0,0,10,0,0,False,True,3
5728,2,2,2,2,1,2,2,0,0,0,0,133,20,2,True,False,2
5729,2,2,2,2,2,2,2,0,0,0,0,84,5,0,True,True,2
5730,3,2,3,4,3,4,4,1,0,0,0,1,0,0,False,True,4
5731,5,5,5,5,4,4,5,2,1,1,0,3,0,0,False,True,4
5732,2,2,2,2,2,2,2,0,0,0,0,78,7,0,False,True,2
5733,3,3,3,3,2,3,3,0,0,0,0,58,3,0,False,True,3
5734,4,3,3,4,4,3,4,0,0,0,0,22,0,0,False,True,4
5735,2,2,2,2,2,2,2,0,0,0,0,121,10,1,True,True,2
5736,3,2,2,2,3,2,2,0,0,0,0,78,5,0,False,True,2
5737,5,5,5,5,5,5,5,5,0,0,0,0,0,0,False,True,5
5738,5,3,5,5,3,4,5,0,0,0,0,4,0,0,False,True,4
5739,2,2,2,2,2,2,2,0,0,0,0,165,24,2,True,True,2
5740,5,4,4,4,5,5,5,7,1,0,0,1,0,0,False,True,5
5741,2,2,3,2,2,2,2,0,0,0,0,43,4,0,False,True,2
5742,4,2,3,3,3,2,4,0,0,0,0,31,1,0,False,True,3
5743,2,2,2,3,2,2,2,0,0,0,0,153,18,1,False,True,2
5744,5,5,5,5,4,4,5,2,1,1,0,0,0,0,False,True,4
5745,5,3,4,4,4,4,4,0,0,0,0,2,0,0,False,True,4
5746,5,3,5,5,4,5,4,1,0,0,0,6,0,0,False,True,4
5747,4,3,4,5,4,3,4,0,0,0,0,3,0,0,False,True,4
5748,3,5,3,3,3,4,2,0,0,0,0,32,2,0,False,True,3
5749,2,2,2,2,2,2,2,0,0,0,0,154,20,2,True,True,2
5750,3,5,3,3,4,2,4,1,0,0,0,9,0,0,False,True,3
5751,5,5,4,4,5,4,4,1,0,0,0,1,0,0,False,True,4
5752,3,2,3,3,2,2,3,0,0,0,0,33,2,0,False,True,2
5753,3,2,3,3,3,3,3,0,0,0,0,22,0,0,False,True,3
5754,3,5,3,4,3,3,3,1,0,0,0,31,0,0,False,True,3
5755,3,2,3,3,2,3,2,0,0,0,0,71,1,0,False,True,2
5756,4,4,3,4,4,3,4,1,0,0,0,14,1,0,False,True,4
5757,3,4,3,4,3,3,3,0,0,0,0,35,1,0,False,True,3
5758,3,3,3,3,3,3,3,0,0,0,0,31,0,0,False,True,3
5759,3,4,3,3,3,3,4,1,0,0,0,7,0,0,False,True,3
5760,3,3,3,2,2,2,2,0,0,0,0,41,3,0,False,True,2
5761,3,4,3,4,3,4,3,0,0,0,0,46,1,0,False,True,3
5762,2,2,3,3,2,2,2,0,0,0,0,129,16,1,False,True,2
5763,5,5,4,5,4,4,5,1,0,0,0,6,1,0,False,True,4
5764,3,2,3,3,2,3,3,0,0,0,0,7,0,0,False,True,3
5765,3,3,3,3,3,4,2,0,0,0,0,43,2,0,False,True,3
5766,3,3,4,4,3,3,3,1,0,0,0,31,0,0,False,True,3
5767,2,2,3,3,2,2,2,0,0,0,0,40,1,0,False,True,2
5768,3,3,4,4,5,3,3,0,0,0,0,5,0,0,False,True,4
5769,3,5,3,3,4,3,4,1,0,0,0,63,2,0,False,True,4
5770,5,5,5,5,5,5,4,5,2,1,0,0,0,0,False,True,5
5771,2,2,2,2,2,2,2,0,0,0,0,157,22,2,False,True,2
5772,3,3,3,3,2,2,3,0,0,0,0,29,1,0,False,True,2
5773,5,4,4,5,5,5,4,2,2,2,0,1,0,0,False,True,5
5774,4,5,3,4,3,3,4,1,0,0,0,4,0,0,False,True,3
5775,5,4,4,5,5,5,5,7,3,1,0,0,0,0,False,True,5
5776,2,2,2,2,1,1,1,0,0,0,0,153,12,1,True,False,1
5777,3,2,4,3,2,3,3,0,0,0,0,66,4,0,False,True,3
5778,4,3,3,4,4,4,4,1,0,0,0,18,1,0,False,True,4
5779,5,5,4,5,4,4,4,3,1,1,0,2,0,0,False,True,4
5780,5,4,5,5,5,5,4,4,1,0,0,0,0,0,False,True,5
5781,3,2,3,3,3,3,3,0,0,0,0,35,0,0,False,True,3
5782,5,3,5,5,4,5,5,5,1,0,0,0,0,0,False,True,5
5783,4,3,3,3,3,4,4,0,0,0,0,10,0,0,False,True,4
5784,3,3,3,3,3,2,3,0,0,0,0,28,0,0,False,True,3
5785,3,4,3,4,3,3,3,0,0,0,0,20,0,0,False,True,3
5786,2,2,2,2,2,2,2,0,0,0,0,122,14,1,True,True,2
5787,4,2,3,4,3,3,4,0,0,0,0,7,0,0,False,True,3
5788,4,3,4,5,3,3,4,1,0,0,0,16,1,0,False,True,3
5789,4,3,3,3,4,3,3,0,0,0,0,8,0,0,False,True,3
5790,5,4,4,4,5,5,4,2,0,0,0,0,0,0,False,True,5
5791,2,2,2,2,2,2,2,0,0,0,0,127,12,1,False,True,2
5792,2,2,2,2,2,2,2,0,0,0,0,77,8,0,False,True,2
5793,3,3,4,3,3,3,3,0,0,0,0,12,1,0,False,True,3
5794,3,3,3,3,3,2,3,0,0,0,0,42,5,0,False,True,3
5795,2,4,2,2,3,2,2,0,0,0,0,38,1,0,False,True,2
5796,2,3,2,2,2,2,2,1,0,0,0,114,15,1,False,True,2
5797,4,3,3,4,2,4,4,0,0,0,0,2,0,0,False,True,3
5798,4,3,3,3,3,4,4,0,0,0,0,1,0,0,False,True,4
5799,4,2,3,4,4,3,5,1,0,0,0,16,0,0,False,True,4
