id,grade9,mat9,slo9,ang9,mat1,slo1,ang1,mat2,slo2,ang2,num_of_comp,num_of_awards,num_of_national_comp,num_of_national_awards,all_missed_hours,all_unexcused_hours,num_of_VU,retake,passed_year2,year2_overall
5756,4,4,3,4,4,3,4,4,3,4,0,0,0,0,15,0,0,False,True,3.6
5757,3,4,3,4,3,3,3,3,3,3,0,0,0,0,24,1,0,False,True,3.0
5758,3,3,3,3,3,3,3,3,3,3,1,0,0,0,24,1,0,False,True,3.02
5759,3,4,3,3,3,3,4,3,3,3,0,0,0,0,34,0,0,False,True,3.0
5760,3,3,3,2,2,2,2,2,2,2,0,0,0,0,135,4,0,True,True,2.08
5761,3,4,3,4,3,4,3,3,3,2,0,0,0,0,48,1,0,True,True,2.69
5762,2,2,3,3,2,2,2,2,2,2,0,0,0,0,101,7,0,False,True,2.06
5763,5,5,4,5,4,4,5,4,4,4,1,0,0,0,10,0,0,False,True,3.92
5764,3,2,3,3,2,3,3,2,3,3,0,0,0,0,22,0,0,False,True,2.7
5765,3,3,3,3,3,4,2,3,3,3,0,0,0,0,27,0,0,False,True,3.0
5766,3,3,4,4,3,3,3,3,3,3,0,0,0,0,32,0,0,False,True,3.0
5767,2,2,3,3,2,2,2,2,2,2,0,0,0,0,137,15,1,True,True,1.98
5768,3,3,4,4,5,3,3,4,3,4,1,0,0,0,8,0,0,False,True,3.62
5769,3,5,3,3,4,3,4,4,3,4,1,0,0,0,7,0,0,False,True,3.62
5770,5,5,5,5,5,5,4,5,5,5,7,6,5,4,0,0,0,False,True,5.0
5771,2,2,2,2,2,2,2,2,2,2,0,0,0,0,61,5,0,False,True,2.08
5772,3,3,3,3,2,2,3,2,2,2,0,0,0,0,145,8,0,True,True,2.06
5773,5,4,4,5,5,5,4,5,5,5,5,2,2,1,2,0,0,False,True,5.0
5774,4,5,3,4,3,3,4,3,3,4,0,0,0,0,13,0,0,False,True,3.3
5775,5,4,4,5,5,5,5,5,5,5,4,2,0,0,0,0,0,False,True,4.94
5777,3,2,4,3,2,3,3,3,3,3,0,0,0,0,29,1,0,False,True,3.0
5778,4,3,3,4,4,4,4,4,4,4,0,0,0,0,10,0,0,False,True,3.9
5779,5,5,4,5,4,4,4,4,4,4,0,0,0,0,5,0,0,False,True,3.9
5780,5,4,5,5,5,5,4,5,5,5,9,5,4,2,0,0,0,False,True,5.0
5781,3,2,3,3,3,3,3,3,3,3,0,0,0,0,27,1,0,False,True,3.0
5782,5,3,5,5,4,5,5,5,5,5,6,2,2,0,0,0,0,False,True,5.0
5783,4,3,3,3,3,4,4,4,4,4,3,0,0,0,6,0,0,False,True,3.96
5784,3,3,3,3,3,2,3,3,3,3,1,0,0,0,18,2,0,False,True,3.01
5785,3,4,3,4,3,3,3,3,3,3,0,0,0,0,30,0,0,False,True,3.0
5786,2,2,2,2,2,2,2,3,2,1,0,0,0,0,91,8,0,True,False,2.06
5787,4,2,3,4,3,3,4,3,3,4,0,0,0,0,12,1,0,False,True,3.29
5788,4,3,4,5,3,3,4,3,3,4,0,0,0,0,12,1,0,False,True,3.29
5789,4,3,3,3,4,3,3,3,3,3,1,0,0,0,24,0,0,False,True,3.02
5790,5,4,4,4,5,5,4,5,5,4,6,3,1,0,1,0,0,False,True,4.7
5791,2,2,2,2,2,2,2,2,2,3,0,0,0,0,73,4,0,True,True,2.38
5792,2,2,2,2,2,2,2,2,2,2,0,0,0,0,162,13,1,True,True,1.99
5793,3,3,4,3,3,3,3,3,3,3,1,0,0,0,25,0,0,False,True,3.02
5794,3,3,3,3,3,2,3,3,3,3,0,0,0,0,31,0,0,False,True,3.0
5795,2,4,2,2,3,2,2,3,2,2,0,0,0,0,76,4,0,True,True,2.38
5796,2,3,2,2,2,2,2,2,3,3,0,0,0,0,62,3,0,True,True,2.69
5797,4,3,3,4,2,4,4,3,3,3,0,0,0,0,14,1,0,False,True,3.0
5798,4,3,3,3,3,4,4,4,4,4,0,0,0,0,6,0,0,False,True,3.9
5799,4,2,3,4,4,3,5,4,4,4,0,0,0,0,5,0,0,False,True,3.9
5800,3,2,3,3,3,4,3,3,3,3,0,0,0,0,19,1,0,False,True,3.0
5801,4,3,3,4,4,3,4,4,3,4,1,1,0,0,5,0,0,False,True,3.65
5802,4,4,3,4,4,3,4,4,4,4,0,0,0,0,6,1,0,False,True,3.9
5803,4,5,3,4,4,4,3,4,4,4,0,0,0,0,2,0,0,False,True,3.9
5804,3,5,3,4,3,4,3,3,3,3,0,0,0,0,23,1,0,False,True,3.0
5805,4,3,3,4,3,4,4,3,4,4,0,0,0,0,10,0,0,False,True,3.6
5806,3,3,3,3,3,3,3,3,3,3,0,0,0,0,32,1,0,False,True,3.0
5807,5,5,5,5,5,5,4,5,5,5,6,3,2,1,0,0,0,False,True,5.0
5808,5,5,4,5,5,4,5,5,5,5,3,2,2,1,0,0,0,False,True,5.0
5809,4,2,4,5,3,4,4,4,4,4,1,0,0,0,3,0,0,False,True,3.92
5810,2,2,2,2,2,2,2,2,2,2,0,0,0,0,85,13,1,False,True,1.99
5811,2,3,2,2,2,2,2,2,2,2,0,0,0,0,50,5,0,False,True,2.08
5812,4,3,3,4,4,3,3,3,3,3,0,0,0,0,16,0,0,False,True,3.0
5813,3,3,4,4,2,3,3,3,3,3,0,0,0,0,30,0,0,False,True,3.0
5814,2,2,2,3,2,2,3,2,2,2,0,0,0,0,68,4,0,False,True,2.08
5815,3,2,3,3,3,2,3,3,3,3,0,0,0,0,20,0,0,False,True,3.0
5816,5,4,4,5,4,5,4,4,4,4,1,0,0,0,10,0,0,False,True,3.92
5817,5,4,5,5,5,5,5,5,5,5,5,2,1,0,0,0,0,False,True,4.99
5818,3,2,3,3,2,3,3,3,3,3,1,0,0,0,21,1,0,False,True,3.02
5820,4,2,4,4,3,3,3,2,4,4,0,0,0,0,23,0,0,True,True,3.3
5821,3,2,3,3,2,3,3,2,3,3,0,0,0,0,28,0,0,False,True,2.7
5822,5,4,5,5,4,5,5,4,5,5,2,0,0,0,0,0,0,False,True,4.54
5823,3,2,3,3,2,3,3,2,3,3,0,0,0,0,25,0,0,False,True,2.7
5824,5,4,4,5,4,4,5,4,4,5,1,0,0,0,1,0,0,False,True,4.22
5825,2,3,2,2,3,2,3,3,2,3,0,0,0,0,39,2,0,False,True,2.69
5826,3,4,4,4,3,3,3,3,3,3,2,0,0,0,30,1,0,False,True,3.04
5827,2,3,2,2,2,2,2,1,2,3,0,0,0,0,60,2,0,True,False,2.09
5828,4,3,3,4,4,4,4,4,4,4,0,0,0,0,5,0,0,False,True,3.9
5829,3,5,2,3,3,2,3,3,3,3,0,0,0,0,21,1,0,False,True,3.0
5830,2,2,2,2,2,2,2,2,2,2,0,0,0,0,97,1,0,False,True,2.1
5831,5,5,3,4,5,3,5,4,4,4,0,0,0,0,9,0,0,False,True,3.9
5832,4,2,4,5,3,3,4,3,3,3,0,0,0,0,34,1,0,False,True,3.0
5833,3,2,4,4,2,3,3,3,3,3,0,0,0,0,28,0,0,False,True,3.0
5834,4,5,3,4,5,3,4,5,4,4,0,0,0,0,4,0,0,False,True,4.2
5835,3,4,3,3,4,3,2,3,3,3,0,0,0,0,23,0,0,False,True,3.0
5836,4,3,5,5,4,4,4,4,4,4,1,0,0,0,6,0,0,False,True,3.92
5837,4,2,4,4,3,4,3,3,3,3,1,0,0,0,14,2,0,False,True,3.01
5838,5,5,5,5,5,5,4,5,5,5,7,1,1,0,0,0,0,False,True,5.0
5839,3,2,2,3,2,3,3,3,3,3,0,0,0,0,17,0,0,False,True,3.0
5840,3,2,3,3,3,3,3,3,3,3,0,0,0,0,28,0,0,False,True,3.0
5841,4,5,3,4,4,3,4,4,3,4,1,0,0,0,16,0,0,False,True,3.62
5842,5,5,5,5,5,5,5,5,5,5,3,1,1,0,1,0,0,False,True,4.92
5843,2,3,2,2,2,2,2,2,2,2,0,0,0,0,108,6,0,False,True,2.07
5844,5,4,5,5,4,5,5,5,5,5,5,2,2,0,0,0,0,False,True,5.0
5845,4,5,3,4,4,4,4,4,4,4,1,0,0,0,8,0,0,False,True,3.92
5846,4,4,3,4,4,3,4,4,2,4,0,0,0,0,22,2,0,True,True,3.29
5847,3,2,3,3,3,3,3,3,3,3,0,0,0,0,23,0,0,False,True,3.0
5848,2,2,2,2,2,2,2,2,2,2,0,0,0,0,68,4,0,False,True,2.08
5849,5,5,5,5,5,5,4,5,5,5,6,0,0,0,0,0,0,False,True,4.92
5850,3,5,3,3,4,4,3,4,4,4,2,1,0,0,3,0,0,False,True,3.97
5852,4,2,3,4,3,4,4,4,4,4,1,0,0,0,9,0,0,False,True,3.92
5853,4,2,3,4,3,3,3,3,3,3,1,0,0,0,25,0,0,False,True,3.02
5854,2,2,2,2,2,2,2,2,2,3,0,0,0,0,73,2,0,True,True,2.39
5855,2,2,2,2,2,2,2,3,2,1,0,0,0,0,143,17,1,True,False,1.97
5856,4,2,4,4,3,4,4,3,4,4,2,0,0,0,8,0,0,False,True,3.64
5857,5,5,3,4,5,4,4,4,4,4,1,0,0,0,11,0,0,False,True,3.92
5858,2,3,2,3,2,2,2,2,2,2,0,0,0,0,75,7,0,False,True,2.06
5859,3,2,3,3,2,3,3,3,3,3,0,0,0,0,29,2,0,False,True,2.99
5860,5,5,4,4,5,5,4,5,5,4,6,3,0,0,2,0,0,False,True,4.7
5861,4,3,4,4,4,4,4,4,4,2,0,0,0,0,18,0,0,True,True,3.3
5862,4,5,3,4,4,3,4,4,4,4,0,0,0,0,7,0,0,False,True,3.9
5863,3,2,3,3,3,3,3,3,3,3,0,0,0,0,25,1,0,False,True,3.0
5864,4,3,3,4,4,4,4,4,4,4,1,0,0,0,4,0,0,False,True,3.92
5865,2,2,2,3,2,2,3,2,2,3,0,0,0,0,60,0,0,False,True,2.4
5866,2,2,2,2,2,2,2,2,3,2,0,0,0,0,98,13,1,True,True,2.29
5867,4,4,3,5,3,4,3,3,3,3,0,0,0,0,21,0,0,False,True,3.0
5868,5,5,4,4,5,5,4,5,5,5,4,2,2,1,0,0,0,False,True,5.0
5869,3,2,2,3,2,3,3,2,3,3,1,0,0,0,12,1,0,False,True,2.71
5870,3,4,3,3,3,3,3,3,3,3,0,0,0,0,16,1,0,False,True,3.0
5871,5,5,4,4,5,4,5,5,5,5,5,3,2,0,0,0,0,False,True,5.0
5872,2,2,2,3,2,2,2,2,2,2,0,0,0,0,161,9,0,True,True,2.06
5873,4,2,4,4,3,4,4,4,4,4,1,0,0,0,2,0,0,False,True,3.92
5874,3,3,3,3,2,2,3,2,2,2,0,0,0,0,74,7,0,False,True,2.06
5875,4,3,3,4,4,4,3,4,4,4,1,0,0,0,8,0,0,False,True,3.92
5876,4,2,4,5,3,3,3,3,3,1,0,0,0,0,44,2,0,True,False,2.39
5877,5,5,5,5,5,4,4,4,4,4,1,1,0,0,2,0,0,False,True,3.95
5878,3,2,3,4,3,2,3,3,3,3,0,0,0,0,23,0,0,False,True,3.0
5879,5,5,5,5,5,4,4,4,4,4,0,0,0,0,7,0,0,False,True,3.9
5880,2,2,2,2,2,2,2,3,3,2,0,0,0,0,68,2,0,True,True,2.69
5881,4,5,4,4,4,4,4,4,4,4,1,0,0,0,1,0,0,False,True,3.92
5882,3,3,3,3,2,3,4,3,3,3,0,0,0,0,24,0,0,False,True,3.0
5883,3,3,3,3,4,2,3,3,3,3,0,0,0,0,20,1,0,False,True,3.0
5884,3,4,3,3,3,3,3,3,3,3,0,0,0,0,30,1,0,False,True,3.0
5885,4,3,3,4,3,4,4,4,4,4,0,0,0,0,4,0,0,False,True,3.9
5886,5,4,4,4,4,4,4,4,4,4,2,0,0,0,6,0,0,False,True,3.94
5887,3,2,3,3,2,2,3,1,2,2,0,0,0,0,121,10,1,True,False,1.7
5888,3,3,4,4,2,3,3,3,3,3,1,0,0,0,19,0,0,False,True,3.02
5889,2,2,2,2,2,2,2,2,2,2,0,0,0,0,65,11,1,False,True,2.0
5890,5,5,5,5,4,5,5,4,5,5,2,0,0,0,1,0,0,False,True,4.54
5891,4,3,3,5,3,5,5,4,5,4,2,0,0,0,3,0,0,False,True,4.24
5892,3,2,4,3,3,3,3,3,3,3,0,0,0,0,25,1,0,False,True,3.0
5893,2,2,3,3,2,2,3,2,2,3,0,0,0,0,90,5,0,True,True,2.38
5894,4,4,4,4,4,4,4,4,4,4,2,0,0,0,4,0,0,False,True,3.94
5895,4,2,4,4,3,4,4,4,4,4,2,0,0,0,3,0,0,False,True,3.94
5896,4,3,3,4,3,5,3,4,4,4,0,0,0,0,6,1,0,False,True,3.9
5897,5,5,4,4,4,4,5,4,4,4,0,0,0,0,5,0,0,False,True,3.9
5898,2,3,2,3,2,2,2,2,2,2,0,0,0,0,94,6,0,False,True,2.07
5900,3,4,3,3,3,2,3,3,3,3,0,0,0,0,23,0,0,False,True,3.0
5901,4,3,3,4,3,3,4,3,3,4,2,1,0,0,9,0,0,False,True,3.37
5902,5,5,4,4,5,4,4,5,4,4,2,0,0,0,5,0,0,False,True,4.24
5903,3,4,4,4,4,3,3,3,3,3,0,0,0,0,25,0,0,False,True,3.0
5904,3,2,4,3,3,3,4,3,3,4,0,0,0,0,19,0,0,False,True,3.3
5905,4,3,3,4,4,3,3,3,3,3,0,0,0,0,14,0,0,False,True,3.0
5906,3,5,3,3,3,2,3,3,3,3,0,0,0,0,22,2,0,False,True,2.99
5907,4,4,4,5,3,3,4,3,3,4,0,0,0,0,17,0,0,False,True,3.3
5908,3,4,3,4,3,4,3,3,3,3,0,0,0,0,23,1,0,False,True,3.0
5909,2,3,2,2,2,2,2,2,2,2,0,0,0,0,92,5,0,False,True,2.08
5910,5,3,4,4,5,5,5,5,5,5,4,1,1,0,0,0,0,False,True,4.94
5911,5,4,4,5,5,5,5,5,5,5,4,2,2,1,0,0,0,False,True,5.0
5912,3,5,2,3,4,2,4,1,4,3,0,0,0,0,23,0,0,True,False,2.7
5913,2,2,2,3,2,2,2,3,2,3,0,0,0,0,71,2,0,True,True,2.69
5914,2,2,2,2,2,2,2,2,2,2,0,0,0,0,111,5,0,False,True,2.08
5915,2,2,2,2,2,2,2,2,2,2,0,0,0,0,75,4,0,False,True,2.08
5916,4,5,4,4,4,4,4,4,4,4,1,0,0,0,6,0,0,False,True,3.92
5917,4,5,3,4,4,4,3,4,4,4,2,0,0,0,6,0,0,False,True,3.94
5918,4,4,3,4,3,3,4,3,3,4,0,0,0,0,15,1,0,False,True,3.29
5919,3,4,3,3,4,3,3,3,3,3,0,0,0,0,30,0,0,False,True,3.0
5920,5,5,4,5,5,4,5,4,4,5,1,0,0,0,3,0,0,False,True,4.22
5921,4,3,4,5,3,4,3,3,3,3,0,0,0,0,11,0,0,False,True,3.0
5922,2,2,2,2,2,2,2,3,2,1,0,0,0,0,109,7,0,True,False,2.06
5923,2,2,2,2,2,2,2,2,2,2,0,0,0,0,153,15,1,True,True,1.98
5924,4,4,3,4,4,3,5,4,4,4,0,0,0,0,9,0,0,False,True,3.9
5925,5,5,4,4,5,5,4,5,5,5,5,2,2,1,0,0,0,False,True,5.0
5926,4,5,3,4,4,3,4,4,4,4,1,0,0,0,6,1,0,False,True,3.92
5927,4,4,3,4,4,3,4,4,3,4,0,0,0,0,7,0,0,False,True,3.6
5928,2,2,2,2,2,2,2,2,2,2,0,0,0,0,80,4,0,False,True,2.08
5929,5,5,4,4,5,4,5,5,5,5,5,3,2,2,0,0,0,False,True,5.0
5930,5,5,4,4,4,4,4,4,4,4,2,0,0,0,4,0,0,False,True,3.94
5931,2,2,2,2,2,2,2,2,2,2,0,0,0,0,111,7,0,True,True,2.06
5932,4,4,3,4,3,3,3,3,3,3,0,0,0,0,21,0,0,False,True,3.0
5933,3,3,2,3,3,2,2,2,2,2,0,0,0,0,117,7,0,False,True,2.06
5934,3,2,3,3,3,3,3,3,3,3,0,0,0,0,21,2,0,False,True,2.99
5935,4,2,3,4,3,4,3,3,4,3,1,0,0,0,16,0,0,False,True,3.32
5936,2,2,2,2,2,2,2,2,2,2,0,0,0,0,87,6,0,False,True,2.07
5937,3,5,3,4,3,3,3,3,3,3,0,0,0,0,22,1,0,False,True,3.0
5938,3,5,3,3,4,3,3,3,3,3,0,0,0,0,18,1,0,False,True,3.0
5939,4,3,3,5,3,5,4,4,4,4,4,0,0,0,6,0,0,False,True,3.98
5940,2,2,2,2,2,2,2,2,2,2,0,0,0,0,55,5,0,False,True,2.08
5941,3,5,3,3,4,2,3,4,3,2,0,0,0,0,29,1,0,True,True,3.0
5942,2,2,2,3,2,2,2,2,3,2,0,0,0,0,67,4,0,True,True,2.38
5943,3,4,3,4,3,3,4,3,3,3,0,0,0,0,18,1,0,False,True,3.0
5944,4,2,3,4,4,3,4,4,4,4,2,0,0,0,3,0,0,False,True,3.94
5945,2,2,2,2,2,2,2,2,2,2,0,0,0,0,107,5,0,False,True,2.08
5946,4,4,4,4,4,4,4,4,4,4,0,0,0,0,5,0,0,False,True,3.9
5947,5,5,5,5,4,5,5,5,5,5,6,3,2,0,1,0,0,False,True,5.0
5948,3,2,3,3,3,3,3,3,3,3,0,0,0,0,17,0,0,False,True,3.0
5949,4,3,3,4,3,3,4,3,3,4,0,0,0,0,18,0,0,False,True,3.3
5950,3,2,3,3,3,2,3,3,3,3,1,0,0,0,25,1,0,False,True,3.02
5951,5,4,5,5,4,5,4,4,4,4,0,0,0,0,1,0,0,False,True,3.9
5952,4,4,4,4,3,4,3,3,3,3,0,0,0,0,16,0,0,False,True,3.0
5953,3,2,3,3,2,3,3,3,3,3,0,0,0,0,25,0,0,False,True,3.0
5954,2,2,3,3,2,2,3,2,2,2,0,0,0,0,111,10,1,True,True,2.0
5955,5,5,4,5,5,4,4,4,4,4,3,1,0,0,5,0,0,False,True,3.99
5956,4,4,4,4,4,4,3,4,4,4,2,0,0,0,6,0,0,False,True,3.94
5957,3,2,3,3,3,2,3,3,3,3,0,0,0,0,18,0,0,False,True,3.0
5958,5,5,5,5,4,5,5,5,5,5,6,2,2,0,1,0,0,False,True,5.0
5959,3,2,3,4,3,3,4,3,3,4,0,0,0,0,21,0,0,False,True,3.3
5960,2,2,2,2,2,2,2,2,2,2,0,0,0,0,79,3,0,False,True,2.08
5961,2,2,2,2,2,2,2,2,2,2,0,0,0,0,67,6,0,False,True,2.07
5962,5,5,4,3,5,5,5,5,5,5,9,4,2,0,0,0,0,False,True,5.0
5963,4,4,4,4,4,4,4,4,4,4,1,0,0,0,6,0,0,False,True,3.92
5964,3,5,3,3,3,4,3,3,4,3,2,0,0,0,17,0,0,False,True,3.34
5965,5,5,4,4,5,4,5,5,5,5,5,4,4,0,0,0,0,False,True,5.0
5966,4,3,4,4,4,4,4,4,4,4,1,0,0,0,9,0,0,False,True,3.92
5967,4,3,4,4,4,4,3,4,4,4,0,0,0,0,6,0,0,False,True,3.9
5969,3,4,4,3,3,3,3,3,3,3,0,0,0,0,26,0,0,False,True,3.0
5970,3,4,3,3,3,3,2,3,3,3,0,0,0,0,38,1,0,False,True,3.0
5971,5,5,4,5,5,5,5,5,5,5,6,0,0,0,0,0,0,False,True,4.92
5972,2,2,2,2,2,2,2,2,2,2,0,0,0,0,145,7,0,True,True,2.06
5973,2,2,2,2,2,2,2,2,2,3,0,0,0,0,80,2,0,True,True,2.39
5974,4,2,3,3,3,4,3,3,4,3,0,0,0,0,15,1,0,False,True,3.29
5975,5,5,5,5,5,5,5,5,5,5,5,2,1,0,0,0,0,False,True,4.99
5976,5,5,4,4,4,5,4,4,4,4,1,0,0,0,8,0,0,False,True,3.92
5977,2,2,2,2,2,2,2,2,2,2,0,0,0,0,114,2,0,False,True,2.09
5978,3,2,3,3,2,4,4,3,3,4,0,0,0,0,16,1,0,False,True,3.29
5979,4,3,3,3,3,4,3,3,4,3,0,0,0,0,8,0,0,False,True,3.3
5980,3,3,3,3,3,3,3,3,3,3,0,0,0,0,22,1,0,False,True,3.0
5981,4,3,3,3,3,4,5,4,4,4,2,1,0,0,6,0,0,False,True,3.97
5982,5,4,4,5,4,4,4,4,4,4,2,0,0,0,3,0,0,False,True,3.94
5983,3,2,3,3,3,3,2,3,3,3,0,0,0,0,15,0,0,False,True,3.0
5984,2,2,2,2,2,2,2,2,2,3,0,0,0,0,86,7,0,True,True,2.37
5985,2,2,2,2,2,2,2,2,2,2,0,0,0,0,75,7,0,False,True,2.06
5986,5,5,4,5,4,4,4,4,4,4,2,0,0,0,11,0,0,False,True,3.94
5987,3,5,3,3,3,3,3,3,3,3,0,0,0,0,30,0,0,False,True,3.0
5988,3,4,4,4,3,3,3,2,4,4,1,0,0,0,31,1,0,True,True,3.31
5989,4,4,3,3,4,3,3,3,3,3,1,0,0,0,12,0,0,False,True,3.02
5990,5,5,4,4,4,5,4,4,5,4,1,1,0,0,1,0,0,False,True,4.25
5991,4,3,3,4,4,3,4,4,4,4,2,0,0,0,6,0,0,False,True,3.94
5992,4,3,4,4,4,4,4,4,4,4,3,1,0,0,4,0,0,False,True,3.99
5993,3,2,3,3,2,3,3,3,3,3,0,0,0,0,27,0,0,False,True,3.0
5994,3,3,3,4,2,3,3,3,3,3,0,0,0,0,20,1,0,False,True,3.0
5995,3,2,3,4,3,3,3,3,3,3,0,0,0,0,27,1,0,False,True,3.0
5996,3,2,3,3,2,4,3,3,3,3,0,0,0,0,26,1,0,False,True,3.0
5997,4,3,3,4,4,4,3,4,4,4,0,0,0,0,2,0,0,False,True,3.9
5998,3,5,4,3,3,3,2,3,3,3,2,0,0,0,27,1,0,False,True,3.04
5999,3,2,4,3,2,3,3,3,4,1,1,0,0,0,29,1,0,True,False,2.71
6000,2,2,3,3,2,2,2,2,2,2,0,0,0,0,95,7,0,False,True,2.06
6001,5,4,4,5,5,5,5,5,5,5,6,2,2,0,0,0,0,False,True,5.0
6002,5,4,5,5,5,4,5,5,5,5,3,1,1,0,0,0,0,False,True,4.92
6003,4,4,3,4,3,3,4,3,3,3,1,0,0,0,13,0,0,False,True,3.02
6004,3,4,3,3,3,3,3,3,3,3,0,0,0,0,15,0,0,False,True,3.0
6005,2,2,2,2,2,2,2,2,2,2,0,0,0,0,56,7,0,False,True,2.06
6006,4,5,2,3,4,3,3,3,3,3,0,0,0,0,21,1,0,False,True,3.0
6007,5,3,5,4,4,5,4,4,4,4,3,0,0,0,5,0,0,False,True,3.96
6008,2,2,2,2,2,3,2,2,2,2,0,0,0,0,114,5,0,False,True,2.08
6009,4,2,3,4,4,4,4,4,4,4,3,1,0,0,4,0,0,False,True,3.99
6010,3,4,4,4,3,2,4,3,3,3,0,0,0,0,27,1,0,False,True,3.0
6011,2,2,2,2,2,2,2,2,2,2,0,0,0,0,81,5,0,False,True,2.08
6012,4,3,3,4,3,3,4,3,3,3,0,0,0,0,26,1,0,False,True,3.0
6013,5,5,3,5,5,5,5,5,5,5,5,2,1,0,1,0,0,False,True,4.99
6014,4,5,4,5,4,4,4,4,4,4,1,0,0,0,5,0,0,False,True,3.92
6015,3,2,3,3,2,3,3,3,3,3,0,0,0,0,38,0,0,False,True,3.0
6016,5,4,5,5,4,4,4,4,4,4,0,0,0,0,7,0,0,False,True,3.9
6017,2,2,2,2,2,2,2,2,2,2,0,0,0,0,138,13,1,True,True,1.99
6018,3,3,4,4,3,3,3,3,3,3,0,0,0,0,28,0,0,False,True,3.0
6019,3,5,2,3,3,2,4,3,3,3,0,0,0,0,21,0,0,False,True,3.0
6020,3,2,2,2,2,3,3,2,3,3,0,0,0,0,27,1,0,False,True,2.69
6021,3,5,3,3,3,3,2,3,3,3,0,0,0,0,30,0,0,False,True,3.0
6022,2,3,2,2,3,2,2,2,2,2,0,0,0,0,62,7,0,False,True,2.06
6023,3,2,4,3,3,3,3,3,3,3,1,0,0,0,20,2,0,False,True,3.01
6024,5,4,5,4,4,5,4,4,4,4,1,0,0,0,9,0,0,False,True,3.92
6025,3,3,3,2,3,3,3,3,3,3,0,0,0,0,15,1,0,False,True,3.0
6026,3,5,3,3,3,3,3,3,3,3,0,0,0,0,26,1,0,False,True,3.0
6027,3,4,4,4,3,3,3,3,3,3,0,0,0,0,25,1,0,False,True,3.0
6028,2,3,2,2,2,2,2,2,2,2,0,0,0,0,80,6,0,False,True,2.07
6030,3,2,3,4,3,3,3,3,3,3,0,0,0,0,22,0,0,False,True,3.0
6031,4,3,3,4,4,4,4,4,4,4,0,0,0,0,4,0,0,False,True,3.9
6032,2,2,2,2,2,2,2,2,2,3,0,0,0,0,120,4,0,True,True,2.38
6033,4,5,3,4,4,4,4,4,4,4,1,0,0,0,9,0,0,False,True,3.92
6034,3,2,4,4,3,4,3,3,3,3,0,0,0,0,23,0,0,False,True,3.0
6035,5,4,4,4,4,4,5,4,4,5,0,0,0,0,5,0,0,False,True,4.2
6036,3,4,3,3,3,3,3,3,3,3,0,0,0,0,29,2,0,False,True,2.99
6037,4,4,3,3,4,4,3,4,4,4,0,0,0,0,1,0,0,False,True,3.9
6038,2,2,2,3,2,2,3,2,2,2,0,0,0,0,75,3,0,False,True,2.08
6039,3,2,3,4,3,3,3,3,3,3,0,0,0,0,18,2,0,False,True,2.99
6040,4,4,3,4,4,4,4,4,4,4,1,0,0,0,2,0,0,False,True,3.92
6041,4,4,3,3,3,4,4,4,4,4,1,0,0,0,6,0,0,False,True,3.92
6042,2,2,2,3,2,2,2,2,2,2,0,0,0,0,153,10,1,True,True,2.0
6043,5,5,4,4,5,4,5,5,5,5,2,0,0,0,0,0,0,False,True,4.84
6044,3,2,2,3,2,3,2,2,3,2,0,0,0,0,68,0,0,False,True,2.4
6045,4,5,4,4,4,4,4,4,4,4,3,0,0,0,3,0,0,False,True,3.96
6046,2,2,2,2,2,2,2,2,2,2,0,0,0,0,88,7,0,False,True,2.06
6047,3,4,3,3,3,2,3,3,3,3,0,0,0,0,17,1,0,False,True,3.0
6048,4,2,3,4,3,3,4,3,3,3,1,0,0,0,9,0,0,False,True,3.02
6049,5,4,4,4,4,5,4,4,5,4,2,0,0,0,1,0,0,False,True,4.24
6050,4,4,4,4,3,4,5,4,4,4,3,0,0,0,7,0,0,False,True,3.96
6051,3,5,3,3,3,3,3,3,3,3,0,0,0,0,23,0,0,False,True,3.0
6052,4,4,4,4,4,4,3,4,4,4,2,0,0,0,11,0,0,False,True,3.94
6053,2,2,2,3,2,2,3,2,1,2,0,0,0,0,149,8,0,True,False,1.76
6055,5,4,4,5,4,4,5,4,4,4,1,0,0,0,6,0,0,False,True,3.92
6056,4,2,4,5,3,4,4,4,4,4,0,0,0,0,6,0,0,False,True,3.9
6057,2,3,2,2,2,2,2,2,3,2,0,0,0,0,95,3,0,True,True,2.39
6058,5,4,4,4,5,5,4,5,5,5,6,4,4,3,0,0,0,False,True,5.0
6059,3,2,2,2,3,2,2,2,2,2,0,0,0,0,78,6,0,False,True,2.07
6060,3,3,3,3,3,3,2,3,3,3,0,0,0,0,23,1,0,False,True,3.0
6061,3,2,3,4,3,3,3,3,3,3,0,0,0,0,26,0,0,False,True,3.0
6062,3,3,3,2,3,3,3,3,3,3,0,0,0,0,20,0,0,False,True,3.0
6063,5,5,5,5,5,5,5,5,5,5,7,5,4,2,0,0,0,False,True,5.0
6064,3,2,3,3,2,3,3,3,3,3,0,0,0,0,25,0,0,False,True,3.0
6065,4,3,4,4,4,3,4,4,4,4,2,0,0,0,2,0,0,False,True,3.94
6066,3,2,4,4,3,3,3,3,3,3,0,0,0,0,24,0,0,False,True,3.0
6067,5,5,5,5,5,4,4,4,4,4,1,0,0,0,3,0,0,False,True,3.92
6068,3,2,3,3,3,4,2,3,4,3,0,0,0,0,23,1,0,False,True,3.29
6069,4,4,5,4,3,5,4,4,4,4,0,0,0,0,10,0,0,False,True,3.9
6070,3,5,3,3,3,3,3,3,3,3,0,0,0,0,23,0,0,False,True,3.0
